timestamps,TP9,AF7,AF8,TP10,Right AUX
1759592798.045,-234.375,-47.363,-27.832,-16.602,0.000
1759592798.049,-215.820,-50.781,-30.273,-20.996,0.000
1759592798.053,120.605,-49.805,-29.785,-20.508,0.000
1759592798.057,181.152,-39.062,-28.320,-11.719,0.000
1759592798.060,-163.086,-42.480,-34.180,-20.020,0.000
1759592798.064,-254.395,-49.805,-40.039,-28.320,0.000
1759592798.068,21.484,-48.828,-46.387,-34.180,0.000
1759592798.072,228.027,-44.434,-44.434,-36.133,0.000
1759592798.076,-77.148,-43.945,-44.922,-27.832,0.000
1759592798.080,-264.648,-45.410,-36.133,-27.344,0.000
1759592798.084,-35.156,-40.039,-22.461,-32.715,0.000
1759592798.088,222.168,-43.457,-32.715,-30.273,0.000
1759592798.092,20.996,-46.387,-34.668,-33.203,0.000
1759592798.096,-278.320,-43.945,-31.250,-39.062,0.000
1759592798.099,-168.457,-45.410,-31.738,-39.551,0.000
1759592798.103,169.434,-45.898,-36.133,-40.039,0.000
1759592798.107,115.723,-41.016,-39.062,-41.504,0.000
1759592798.111,-228.027,-40.527,-38.574,-40.527,0.000
1759592798.115,-238.281,-38.574,-32.227,-28.809,0.000
1759592798.119,91.309,-32.715,-23.926,-19.531,0.000
1759592798.123,185.059,-37.598,-23.438,-18.555,0.000
1759592798.127,-162.598,-44.922,-16.113,-30.762,0.000
1759592798.131,-283.691,-39.062,-16.602,-34.668,0.000
1759592798.135,-4.395,-38.086,-21.973,-28.320,0.000
1759592798.139,212.891,-42.480,-19.531,-31.250,0.000
1759592798.142,-64.453,-42.969,-15.137,-27.344,0.000
1759592798.146,-279.297,-43.945,-17.090,-19.043,0.000
1759592798.150,-90.332,-43.457,-22.949,-24.902,0.000
1759592798.154,224.609,-39.551,-21.484,-27.832,0.000
1759592798.158,65.430,-38.574,-26.855,-25.391,0.000
1759592798.162,-256.348,-43.457,-28.809,-26.855,0.000
1759592798.166,-178.711,-47.852,-26.367,-20.996,0.000
1759592798.170,169.922,-45.898,-22.461,-22.461,0.000
1759592798.174,155.762,-39.551,-12.207,-26.367,0.000
1759592798.178,-194.824,-26.855,-12.207,-25.391,0.000
1759592798.182,-231.445,-26.367,-15.625,-30.762,0.000
1759592798.185,81.543,-35.156,-17.578,-37.598,0.000
