timestamps,TP9,AF7,AF8,TP10,Right AUX
1759592827.685,-190.430,-46.387,-26.367,-17.578,0.000
1759592827.689,-128.906,-50.293,-31.738,-22.461,0.000
1759592827.693,119.141,-51.270,-32.227,-24.414,0.000
1759592827.697,87.891,-44.434,-33.203,-11.719,0.000
1759592827.701,-171.875,-43.457,-32.715,-8.789,0.000
1759592827.705,-186.035,-43.945,-30.273,-24.414,0.000
1759592827.709,53.711,-48.340,-44.434,-31.738,0.000
1759592827.713,141.113,-46.387,-41.992,-30.762,0.000
1759592827.717,-110.352,-42.969,-29.785,-28.320,0.000
1759592827.721,-219.238,-48.340,-34.180,-38.574,0.000
1759592827.724,-22.949,-49.805,-45.898,-43.457,0.000
1759592827.728,163.574,-45.898,-43.945,-36.133,0.000
1759592827.732,-35.645,-45.410,-38.086,-36.133,0.000
1759592827.736,-221.191,-51.270,-38.086,-36.133,0.000
1759592827.740,-71.777,-54.199,-39.062,-16.602,0.000
1759592827.744,170.898,-47.852,-39.551,-12.207,0.000
1759592827.748,35.156,-45.410,-35.156,-41.016,0.000
1759592827.752,-215.820,-50.293,-37.109,-58.105,0.000
1759592827.756,-177.734,-47.363,-45.410,-72.266,0.000
1759592827.760,68.359,-41.504,-42.480,-74.707,0.000
1759592827.764,72.266,-33.691,-35.156,-84.473,0.000
1759592827.767,-210.938,-31.738,-38.086,-105.957,0.000
1759592827.771,-269.531,-30.273,-40.039,-112.305,0.000
1759592827.775,-35.645,-34.180,-37.109,-115.234,0.000
1759592827.779,66.406,-35.645,-40.527,-127.441,0.000
1759592827.783,-178.223,-33.203,-48.340,-122.559,0.000
1759592827.787,-288.086,-34.668,-51.758,-110.352,0.000
1759592827.791,-97.656,-33.691,-43.457,-106.934,0.000
1759592827.795,103.516,-32.715,-37.109,-104.004,0.000
1759592827.799,-61.035,-34.180,-41.504,-85.938,0.000
1759592827.803,-249.023,-31.250,-41.016,-72.266,0.000
1759592827.806,-128.906,-33.691,-36.133,-75.684,0.000
1759592827.810,116.699,-39.062,-38.086,-72.754,0.000
1759592827.814,29.297,-31.738,-43.457,-68.848,0.000
1759592827.818,-221.191,-33.203,-43.457,-60.059,0.000
1759592827.822,-164.062,-41.016,-41.992,-52.246,0.000
1759592827.826,101.074,-35.645,-43.945,-59.570,0.000
1759592827.830,111.816,-36.133,-49.805,-53.223,0.000
